keyword,year,month,field_previous,field,count
regime,2025,2,법학,지리학,1
regime,2025,2,지리학,법학,1
regime,2025,4,법학,사회과학 일반,1
regime,2025,6,법학,군사학,1
regime,2025,6,사회과학 일반,지리학,1
regime,2025,6,지리학,법학,1
regime,2025,8,군사학,법학,1
region,2021,3,법학,사회학,1
region,2021,4,사회학,지리학,1
region,2021,8,지리학,사회과학 일반,1
region,2021,10,사회과학 일반,경영학,1
region,2021,12,경영학,사회과학 일반,1
region,2021,12,사회과학 일반,지리학,1
region,2021,12,지리학,경제학,1
region,2022,2,경제학,경영학,1
region,2022,7,경영학,경제학,1
region,2022,8,경제학,지리학,1
region,2022,9,지리학,교육학,1
region,2022,11,교육학,사회학,1
region,2022,12,경영학,사회학,1
region,2022,12,사회학,경영학,1
region,2023,2,사회학,법학,1
region,2023,5,법학,지리학,1
region,2023,5,지리학,법학,1
region,2023,9,경제학,교육학,1
region,2023,9,법학,지리학,1
region,2023,9,지리학,경제학,1
region,2023,11,교육학,무역학,1
region,2024,4,무역학,경제학,1
region,2024,6,경제학,법학,1
region,2024,6,법학,경제학,1
region,2024,10,경제학,법학,1
region,2024,12,법학,경영학,1
region,2025,3,경영학,지리학,1
region,2025,5,지리학,사회학,1
region,2025,7,사회학,경제학,1
region,2025,10,경제학,법학,1
region,2025,11,법학,지리학,1
regional,2021,6,법학,경제학,1
regional,2021,11,경제학,법학,1
regional,2021,12,법학,경제학,1
regional,2022,2,경제학,법학,2
regional,2022,2,법학,경제학,1
regional,2022,3,법학,정치외교학,1
regional,2022,3,정치외교학,지리학,1
regional,2022,4,지리학,경제학,1
regional,2022,5,경제학,법학,1
regional,2022,6,법학,인류학,1
regional,2022,6,인류학,군사학,1
regional,2022,7,군사학,경제학,1
regional,2022,8,경제학,법학,2
regional,2022,8,법학,경제학,1
regional,2023,4,법학,지리학,1
regional,2023,6,경제학,법학,1
regional,2023,6,군사학,경제학,1
regional,2023,6,법학,군사학,1
regional,2023,6,지리학,군사학,1
regional,2023,8,군사학,지리학,1
regional,2023,10,지리학,경제학,1
regional,2023,11,경제학,지리학,1
regional,2023,11,지리학,법학,1
regional,2023,12,법학,경제학,1
regional,2024,2,경제학,법학,1
regional,2024,4,법학,경제학,1
regional,2024,5,경제학,지리학,1
regional,2024,6,경제학,사회학,1
regional,2024,6,법학,경제학,1
regional,2024,6,지리학,법학,1
regional,2024,8,사회학,법학,1
regional,2024,12,법학,경제학,1
regional,2025,1,경제학,법학,1
regional,2025,3,경제학,교육학,1
regional,2025,3,법학,지리학,1
regional,2025,3,지리학,경제학,1
regional,2025,4,교육학,경제학,1
regional,2025,5,경제학,법학,1
regional,2025,6,경제학,법학,1
regional,2025,6,경제학,사회학,1
regional,2025,6,법학,경제학,1
regional,2025,6,법학,지리학,1
regional,2025,6,지리학,경제학,1
regional,2025,7,사회학,경제학,1
regional,2025,8,경제학,법학,1
regional characteristics,2021,12,지리학,무역학,1
regional characteristics,2022,3,무역학,행정학,1
regional characteristics,2022,5,행정학,지리학,1
regional characteristics,2022,9,지리학,행정학,1
regional characteristics,2022,11,행정학,경영학,1
regional characteristics,2023,6,경영학,지리학,1
regional characteristics,2025,5,지리학,행정학,1
regional characteristics,2025,9,행정학,지리학,1
regional characteristics,2025,10,지리학,무역학,1
regional development,2021,4,지리학,교육학,1
regional development,2021,6,교육학,관광학,1
regional development,2021,9,관광학,지리학,1
regional development,2021,9,지리학,사회학,1
regional development,2021,11,사회학,지리학,1
regional development,2022,12,사회과학 일반,행정학,1
regional development,2022,12,지리학,사회과학 일반,1
regional development,2023,1,행정학,지리학,1
regional development,2023,2,지리학,사회학,1
regional development,2023,3,사회학,지리학,1
regional development,2023,3,지리학,행정학,1
regional development,2023,4,사회과학 일반,지리학,1
regional development,2023,4,행정학,사회과학 일반,1
regional development,2023,9,지리학,교육학,1
regional development,2023,11,교육학,지리학,1
regional development,2023,12,관광학,정치외교학,1
regional development,2023,12,정치외교학,지리학,1
regional development,2023,12,지리학,관광학,1
regional development,2024,4,지리학,교육학,1
regional development,2024,5,교육학,지리학,1
regional development,2024,6,지리학,행정학,1
regional development,2024,8,행정학,지리학,1
regional development,2024,12,지리학,행정학,1
regional development,2025,2,행정학,지리학,1
regional development,2025,4,지리학,사회학,1
regional development,2025,5,사회학,지리학,1
regional development,2025,11,신문방송학,사회학,1
regional development,2025,11,지리학,신문방송학,1
regional disparity,2021,9,지리학,사회학,1
regional disparity,2021,9,행정학,지리학,1
regional disparity,2021,12,사회학,행정학,1
regional disparity,2022,2,행정학,교육학,1
regional disparity,2022,6,교육학,사회학,1
regional disparity,2022,8,사회학,사회과학 일반,1
regional disparity,2022,12,사회과학 일반,지리학,1
regional disparity,2024,4,지리학,교육학,1
regional disparity,2024,6,교육학,지리학,1
regional disparity,2024,8,사회과학 일반,지리학,1
regional disparity,2024,8,지리학,사회과학 일반,1
regional disparity,2025,3,지리학,행정학,1
regional disparity,2025,8,행정학,지리학,1
regional disparity,2025,9,지리학,행정학,1
regional economic growth,2022,8,무역학,행정학,1
regional economic growth,2022,8,행정학,무역학,1
regional economic growth,2023,6,행정학,지리학,1
regional economic growth,2024,4,지리학,경영학,1
regional economic growth,2024,11,경영학,관광학,1
regional economic growth,2024,11,관광학,교육학,1
regional economic growth,2025,7,교육학,지리학,1
regional economic growth,2025,8,지리학,관광학,1
regional economic growth,2025,9,관광학,행정학,1
regional economy,2023,12,관광학,사회과학 일반,1
regional economy,2023,12,사회과학 일반,지리학,1
regional economy,2023,12,지리학,관광학,1
regional economy,2023,12,지리학,행정학,1
regional economy,2024,3,행정학,지리학,1
regional economy,2025,2,지리학,무역학,1
regional economy,2025,11,무역학,경영학,1
regional extinction,2022,12,행정학,지리학,1
regional extinction,2023,6,지리학,행정학,1
regional extinction,2023,10,행정학,지리학,1
regional extinction,2024,6,지리학,행정학,1
regional extinction,2024,9,행정학,관광학,1
regional extinction,2024,11,관광학,행정학,1
regional extinction,2025,2,행정학,지리학,1
regional innovation,2022,10,지리학,경영학,1
regional innovation,2022,11,경영학,행정학,1
regional innovation,2023,6,경영학,지리학,1
regional innovation,2023,6,행정학,경영학,1
regional innovation,2023,9,무역학,지리학,1
regional innovation,2023,9,지리학,무역학,1
regional innovation,2023,10,지리학,사회학,1
regional innovation,2023,11,사회학,행정학,1
regional innovation,2024,3,행정학,정치외교학,1
regional innovation,2024,6,정치외교학,경영학,1
regional innovation,2024,9,경영학,지리학,1
regional innovation,2025,4,지리학,경영학,1
regional innovation,2025,9,경영학,사회과학 일반,1
regional innovation,2025,10,사회과학 일반,교육학,1
regional revitalization,2022,6,지리학,정치외교학,1
regional revitalization,2022,12,정치외교학,행정학,1
regional revitalization,2023,9,행정학,정치외교학,1
regional revitalization,2023,12,정치외교학,지리학,1
regional revitalization,2024,4,지리학,관광학,1
regional revitalization,2024,5,관광학,지리학,1
regional revitalization,2024,12,관광학,지리학,1
regional revitalization,2024,12,지리학,관광학,1
regional revitalization,2025,6,관광학,지리학,1
regional revitalization,2025,6,지리학,관광학,1
regional revitalization,2025,11,지리학,행정학,1
regional studies,2023,5,지리학,관광학,1
regional studies,2024,2,관광학,지리학,1
regional studies,2024,3,지리학,교육학,1
regional studies,2024,6,교육학,경영학,1
regional studies,2024,8,경영학,지리학,1
regional tourism,2022,2,행정학,관광학,1
regional tourism,2022,3,관광학,행정학,1
regional tourism,2022,4,행정학,지리학,1
regional tourism,2022,5,지리학,관광학,1
regional tourism,2022,9,관광학,행정학,1
regional tourism,2022,9,행정학,교육학,1
regional tourism,2022,12,교육학,행정학,1
regional tourism,2023,11,행정학,경영학,1
regional tourism,2024,2,경영학,지리학,1
regional tourism,2024,6,지리학,행정학,1
regional tourism,2024,10,행정학,관광학,1
regional tourism,2024,12,관광학,행정학,1
regional tourism,2025,6,관광학,행정학,1
regional tourism,2025,6,행정학,관광학,1
regional university,2021,6,사회과학 일반,지리학,1
regional university,2024,12,지리학,사회학,1
regional university,2025,6,사회학,지리학,1
regional university,2025,8,지리학,교육학,1
regional university,2025,10,교육학,사회과학 일반,1
regional university,2025,10,사회과학 일반,교육학,1
regionalism,2021,4,지리학,정치외교학,1
regionalism,2021,8,사회과학 일반,신문방송학,1
regionalism,2021,8,정치외교학,사회과학 일반,1
regionalism,2021,12,신문방송학,지리학,1
regionalism,2021,12,지리학,행정학,1
regionalism,2022,3,행정학,정치외교학,1
regionalism,2022,4,정치외교학,사회과학 일반,1
regionalism,2022,6,사회과학 일반,정치외교학,1
regionalism,2022,11,정치외교학,행정학,1
regionalism,2022,12,지리학,행정학,1
regionalism,2022,12,행정학,사회학,1
regionalism,2022,12,행정학,지리학,1
regionalism,2023,3,사회학,지리학,1
regionalism,2023,6,지리학,법학,1
regionalism,2023,9,법학,행정학,1
regionalism,2023,12,행정학,지리학,1
regionalism,2024,2,지리학,신문방송학,1
regionalism,2024,3,신문방송학,정치외교학,1
regionalism,2024,6,정치외교학,지리학,1
regionalism,2024,12,지리학,정치외교학,1
registration,2021,11,법학,사회학,1
registration,2021,12,사회학,법학,1
registration,2022,10,군사학,법학,1
registration,2022,10,법학,군사학,1
regression,2021,3,군사학,경제학,1
regression,2021,6,경제학,군사학,1
regression,2021,6,경제학,법학,1
regression,2021,6,경제학,정치외교학,1
regression,2021,6,법학,경제학,1
regression,2021,6,정치외교학,경제학,1
regression,2021,7,군사학,경제학,1
regression,2021,9,경제학,법학,1
regression,2021,10,법학,경제학,1
regression,2021,12,경제학,군사학,1
regression,2021,12,군사학,법학,1
regression,2022,3,경제학,군사학,1
regression,2022,3,군사학,경제학,2
regression,2022,3,법학,군사학,1
regression,2022,9,경제학,법학,1
regression,2022,10,법학,군사학,1
regression,2022,11,군사학,경제학,1
regression,2022,12,경제학,법학,1
regression,2022,12,법학,사회학,1
regression,2023,2,군사학,경제학,1
regression,2023,2,사회학,군사학,1
regression,2023,3,경제학,사회과학 일반,1
regression,2023,3,사회과학 일반,경제학,1
regression,2023,9,경제학,법학,1
regression,2023,9,법학,경제학,1
regression,2024,3,경제학,무역학,1
regression,2024,3,무역학,경제학,1
regression,2024,5,경제학,법학,1
regression,2024,6,법학,경제학,1
regression,2024,12,경제학,법학,1
regression,2024,12,군사학,법학,1
regression,2024,12,법학,경제학,1
regression,2024,12,법학,군사학,1
regression,2025,3,경제학,법학,2
regression,2025,3,법학,경제학,1
regression,2025,4,법학,경제학,1
regression,2025,6,경제학,법학,1
regression,2025,6,군사학,법학,1
regression,2025,6,법학,경제학,1
regression,2025,6,법학,군사학,1
regression,2025,9,경제학,법학,1
regression,2025,10,법학,경제학,1
regression,2025,11,경제학,법학,1
regression,2025,11,법학,경제학,1
regression analysis,2021,5,경영학,관광학,1
regression analysis,2021,8,관광학,경영학,1
regression analysis,2021,12,경영학,지리학,1
regression analysis,2021,12,지리학,행정학,1
regression analysis,2022,5,행정학,사회과학 일반,1
regression analysis,2022,6,사회과학 일반,경영학,1
regression analysis,2022,12,경영학,교육학,1
regression analysis,2022,12,교육학,사회학,1
regression analysis,2023,3,사회학,지리학,1
regression analysis,2023,4,지리학,경영학,1
regression analysis,2023,5,경영학,지리학,1
regression analysis,2023,6,경영학,지리학,1
regression analysis,2023,6,지리학,경영학,1
regression analysis,2023,11,지리학,신문방송학,1
regression analysis,2023,12,사회과학 일반,사회학,1
regression analysis,2023,12,신문방송학,사회과학 일반,1
regression analysis,2024,1,사회학,교육학,1
regression analysis,2024,3,교육학,경영학,1
regression analysis,2024,8,경영학,행정학,1
regression analysis,2024,12,행정학,군사학,1
regression analysis,2025,6,군사학,지리학,1
regular,2021,4,경제학,법학,1
regular,2022,12,법학,군사학,1
regular,2023,3,군사학,법학,1
regular,2025,7,법학,경제학,1
regulated,2021,10,법학,군사학,1
regulated,2021,11,군사학,법학,1
regulated,2025,3,법학,신문방송학,1
regulated,2025,6,신문방송학,법학,1
regulation,2021,2,경제학,법학,1
regulation,2021,2,법학,경제학,1
regulation,2021,3,경영학,법학,1
regulation,2021,3,경제학,법학,1
regulation,2021,3,법학,경영학,1
regulation,2021,3,법학,경제학,1
regulation,2021,3,법학,사회학,1
regulation,2021,4,사회학,법학,1
regulation,2021,6,경제학,법학,1
regulation,2021,6,군사학,법학,1
regulation,2021,6,법학,경제학,1
regulation,2021,6,법학,군사학,1
regulation,2021,6,법학,행정학,1
regulation,2021,8,경제학,법학,1
regulation,2021,8,법학,경제학,1
regulation,2021,8,행정학,법학,1
regulation,2021,10,법학,경제학,1
regulation,2021,11,경제학,법학,1
regulation,2021,12,법학,행정학,1
regulation,2022,2,행정학,법학,1
regulation,2022,3,법학,행정학,1
regulation,2022,4,경영학,법학,1
regulation,2022,4,행정학,경영학,1
regulation,2022,5,법학,사회학,1
regulation,2022,5,법학,지리학,1
regulation,2022,5,지리학,법학,1
regulation,2022,6,법학,행정학,1
regulation,2022,6,사회학,법학,1
regulation,2022,7,행정학,법학,1
regulation,2022,8,경영학,법학,1
regulation,2022,8,법학,경영학,1
regulation,2022,9,법학,지리학,1
regulation,2022,9,지리학,법학,1
regulation,2022,12,경제학,법학,2
regulation,2022,12,법학,경제학,2
regulation,2022,12,법학,사회학,1
regulation,2022,12,사회학,행정학,1
regulation,2023,1,행정학,법학,1
regulation,2023,4,경제학,법학,2
regulation,2023,4,법학,경제학,2
regulation,2023,8,법학,지리학,1
regulation,2023,8,지리학,법학,1
regulation,2023,11,경제학,법학,1
regulation,2023,11,법학,지리학,1
regulation,2023,11,지리학,경제학,1
regulation,2023,12,법학,신문방송학,1
regulation,2023,12,법학,행정학,1
regulation,2023,12,신문방송학,법학,1
regulation,2024,1,지리학,법학,1
regulation,2024,1,행정학,지리학,1
regulation,2024,2,법학,지리학,1
regulation,2024,2,지리학,법학,1
regulation,2024,4,경제학,법학,2
regulation,2024,4,법학,경제학,1
regulation,2024,4,법학,사회과학 일반,1
regulation,2024,4,사회과학 일반,경제학,1
regulation,2024,6,법학,사회과학 일반,1
regulation,2024,6,법학,사회학,1
regulation,2024,6,사회과학 일반,지리학,1
regulation,2024,6,지리학,법학,1
regulation,2024,7,사회학,법학,1
regulation,2024,8,경제학,법학,1
regulation,2024,8,법학,경제학,1
regulation,2024,10,군사학,법학,1
regulation,2024,10,법학,군사학,1
regulation,2024,11,법학,행정학,1
regulation,2024,12,경제학,법학,1
regulation,2024,12,법학,경제학,1
regulation,2024,12,행정학,법학,1
regulation,2025,2,경영학,법학,1
regulation,2025,2,경제학,법학,1
regulation,2025,2,법학,경영학,1
regulation,2025,2,법학,경제학,1
regulation,2025,3,법학,정치외교학,1
regulation,2025,3,정치외교학,법학,1
regulation,2025,4,법학,경제학,1
regulation,2025,5,경제학,무역학,1
